SmartScore,Ticker,Price,Market Capitalization,Sector,Industry
7,CWAN,17.47,4289717271.000001,Technology Services,Packaged Software
7,CW,253.57,9689769671.0,Electronic Technology,Aerospace & Defense
10,CVX,156.35,290384045290.0,Energy Minerals,Integrated Oil
8,CVS,79.43,99958641220.99998,Retail Trade,Drugstore Chains
3,CVNA,90.31,18233473282.0,Retail Trade,Specialty Stores
8,CVLT,100.26,4377514223.999999,Technology Services,Packaged Software
7,CVI,34.87,3505501967.0,Energy Minerals,Oil Refining/Marketing
9,CVE,19.84,37137876905.06647,Energy Minerals,Integrated Oil
5,CVCO,392.11,3272792144.0,Consumer Durables,Homebuilding
7,CVBF,17.7,2466921402.0,Finance,Regional Banks
6,CUZ,23.57,3577295919.0,Finance,Real Estate Investment Trusts
6,CUK,15.62,21556732358.2152,Consumer Services,Hotels/Resorts/Cruise lines
9,CUBI/PF,25.15,1665235610.0,Finance,Regional Banks
9,CUBI/PE,25.43,1665235610.0,Finance,Regional Banks
9,CUBI,52.89,1665235609.9999998,Finance,Regional Banks
4,CUBE,45.4,10212938722.0,Finance,Real Estate Investment Trusts
,CUBB,19.5,1665235610.0,Finance,Regional Banks
9,CTVA,57.0,39204432312.0,Process Industries,Chemicals: Agricultural
4,CTSH,73.62,36651132427.0,Technology Services,Information Technology Services
6,CTS,46.91,1444316616.9999998,Electronic Technology,Electronic Production Equipment
8,CTRE,24.19,3265470315.0,Finance,Real Estate Investment Trusts
10,CTRA,27.86,20946469360.0,Energy Minerals,Integrated Oil
1,CTOS,5.75,1381525063.0,Finance,Finance/Rental/Leasing
6,CTLT,56.48,10208063570.000002,Health Technology,Pharmaceuticals: Major
10,CTAS,685.64,69504313599.0,Consumer Services,Other Consumer Services
6,CSX,36.84,72174511573.0,Transportation,Railroads
4,CSWI,232.6,3612853002.0,Process Industries,Industrial Specialties
8,CSWC,24.7,1061634194.0,Finance,Investment Managers
9,CSTM,21.73,3135673484.0,Commercial Services,Miscellaneous Commercial Services
,CSQ,16.33,2584970000.0,Miscellaneous,Investment Trusts/Mutual Funds
5,CSL,388.62,18577523868.0,Producer Manufacturing,Building Products
4,CSIQ,19.4,1253932782.0,Electronic Technology,Semiconductors
5,CSGS,50.48,1486296916.0,Technology Services,Data Processing Services
8,CSGP,96.22,39297143514.0,Technology Services,Internet Software/Services
5,CSCO,49.77,201528039427.0,Technology Services,Information Technology Services
4,CSAN,13.02,6074860634.5905,Utilities,Gas Distributors
7,CRWD,322.25,77942114015.0,Technology Services,Packaged Software
4,CRVL,258.61,4420750576.999999,Finance,Insurance Brokers/Services
8,CRUS,91.94,4958782755.000001,Electronic Technology,Semiconductors
8,CRTO,35.06,1955124167.0,Commercial Services,Advertising/Marketing Services
6,CRSR,12.29,1269632796.0,Technology Services,Packaged Software
9,CRSP,70.16,5906913264.000001,Health Technology,Biotechnology
9,CRS,70.19,3468255624.0,Non-Energy Minerals,Other Metals/Minerals
8,CROX,143.02,8652500211.0,Consumer Non-Durables,Apparel/Footwear
7,CRON,2.7,1029506942.2131149,Health Technology,Pharmaceuticals: Other
7,CRNX,44.43,3462409599.0000005,Health Technology,Pharmaceuticals: Major
8,CRM,301.38,292338604736.0,Technology Services,Packaged Software
6,CRL,269.37,13832087183.999998,Commercial Services,Miscellaneous Commercial Services
6,CRK,9.26,2590043088.9999995,Energy Minerals,Oil & Gas Production
7,CRI,83.14,3032997250.0,Retail Trade,Apparel/Footwear Retail
N/A,CRH,86.02,59410432065.0,Non-Energy Minerals,Construction Materials
5,CRGY,11.74,2109172190.0,Energy Minerals,Integrated Oil
9,CRDO,21.2,3461760922.0,Technology Services,Information Technology Services
1,CRCT,4.65,1008105480.0,Distribution Services,Wholesale Distributors
9,CRC,54.93,3805244005.0,Energy Minerals,Integrated Oil
10,CRBG,28.15,17524776763.999996,Finance,Investment Managers
6,CRAI,145.99,1016757897.9999998,Commercial Services,Miscellaneous Commercial Services
7,CR,134.89,7693100676.0,Electronic Technology,Aerospace & Defense
3,CQP,49.1,23766393649.000004,Utilities,Gas Distributors
9,CPT,97.16,10393102674.0,Finance,Real Estate Investment Trusts
9,CPRX,16.27,1917635268.0,Health Technology,Pharmaceuticals: Major
9,CPRT,57.24,55034074587.0,Retail Trade,Specialty Stores
4,CPRI,45.26,5275807092.000001,Retail Trade,Apparel/Footwear Retail
8,CPNG,17.61,31580326857.000004,Retail Trade,Internet Retail
5,CPK,106.49,2368165491.0,Utilities,Gas Distributors
10,CPG,8.06,4996793075.994521,Energy Minerals,Integrated Oil
2,CPE,35.12,2335770381.0,Energy Minerals,Oil & Gas Production
8,CPB,44.07,13137381494.999998,Consumer Non-Durables,Food: Major Diversified
10,CPAY,305.52,21952710945.0,Commercial Services,Miscellaneous Commercial Services
10,CPA,102.92,4325565384.000001,Transportation,Airlines
4,CP,88.46,82482623430.37975,Transportation,Railroads
8,COUR,14.07,2208230803.9999995,Technology Services,Internet Software/Services
4,COTY,11.82,10580895939.0,Consumer Non-Durables,Household/Personal Care
9,COST,732.08,324680436632.0001,Retail Trade,Specialty Stores
7,CORZ,3.37,1308433703.7037036,Technology Services,Data Processing Services
7,CORT,25.32,2621060217.0000005,Health Technology,Pharmaceuticals: Major
10,COR,244.64,48801275044.0,Distribution Services,Medical Distributors
6,COP,126.84,149215627660.00003,Energy Minerals,Oil & Gas Production
7,COOP,78.01,5039620404.0,Finance,Finance/Rental/Leasing
5,COO,101.84,20241339502.0,Health Technology,Medical Specialties
7,COMP,3.47,1682575820.0,Technology Services,Packaged Software
1,COLM,79.62,4760932589.000001,Consumer Non-Durables,Apparel/Footwear
10,COLL,40.91,1307476535.0,Health Technology,Pharmaceuticals: Major
8,COLD,24.77,7029335017.0,Finance,Real Estate Investment Trusts
6,COLB,19.1,3984750112.0,Finance,Regional Banks
6,COKE,842.18,7894333170.0,Consumer Non-Durables,Beverages: Non-Alcoholic
3,COIN,256.7,62192042415.99999,Finance,Investment Banks/Brokers
6,COHU,32.46,1528103145.0,Electronic Technology,Semiconductors
9,COHR,60.88,9242397184.0,Electronic Technology,Electronic Equipment/Instruments
5,COF/PN,18.12,54944465714.0,Finance,Major Banks
5,COF/PL,18.4,54944465714.0,Finance,Major Banks
5,COF/PK,19.89,54944465714.0,Finance,Major Banks
5,COF/PJ,19.92,54944465714.0,Finance,Major Banks
5,COF/PI,21.05,54944465714.0,Finance,Major Banks
5,COF,144.51,54944465714.0,Finance,Major Banks
8,CODI/PC,25.025,1809498675.0,Finance,Investment Managers
8,CODI/PB,25.1901,1809498675.0,Finance,Investment Managers
8,CODI/PA,24.935,1809498675.0,Finance,Investment Managers
8,CODI,24.04,1809498674.9999995,Finance,Investment Managers
6,COCO,23.76,1352640233.9999998,Consumer Non-Durables,Food: Major Diversified
4,CNXN,65.74,1732980864.9999998,Technology Services,Information Technology Services
9,CNXC,65.2,4322987325.000001,Commercial Services,Miscellaneous Commercial Services
4,CNX,23.72,3632351106.000001,Energy Minerals,Integrated Oil
8,CNTA,11.1,1082999099.0,Health Technology,Pharmaceuticals: Major
6,CNS,75.87,3757285743.999999,Finance,Investment Managers
7,CNQ,75.47,80816671864.88785,Energy Minerals,Oil & Gas Production
5,CNP,28.29,17867813666.0,Utilities,Electric Utilities
7,CNO/PA,21.65,2986376698.0,Finance,Multi-Line Insurance
7,CNO,27.4,2986376698.0,Finance,Multi-Line Insurance
8,CNNE,22.45,1627219807.0,Consumer Services,Restaurants
5,CNMD,80.14,2466754633.9999995,Health Technology,Medical Specialties
9,CNM,56.77,11455157058.0,Distribution Services,Wholesale Distributors
5,CNK,18.07,2197124578.9999995,Consumer Services,Movies/Entertainment
9,CNI,131.65,84348158912.72379,Transportation,Railroads
10,CNHI,12.96,16281085478.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
5,CNC,78.35,41906513359.0,Health Services,Managed Health Care
7,CNA,44.85,12149727442.0,Finance,Multi-Line Insurance
4,CMTG,9.43,1308368799.9999998,Finance,Real Estate Investment Trusts
,CMSD,24.96,17893187044.0,Utilities,Electric Utilities
,CMSC,24.6,17893187044.0,Utilities,Electric Utilities
,CMSA,24.55,17893187044.0,Utilities,Electric Utilities
3,CMS/PC,21.2499,17893187044.0,Utilities,Electric Utilities
3,CMS,59.92,17893187044.0,Utilities,Electric Utilities
8,CMRE/PE,26.05,1354941431.0,Transportation,Marine Shipping
8,CMRE/PD,25.95,1354941431.0,Transportation,Marine Shipping
8,CMRE/PC,25.8399,1354941431.0,Transportation,Marine Shipping
8,CMRE/PB,25.4001,1354941431.0,Transportation,Marine Shipping
8,CMRE,11.29,1354941431.0,Transportation,Marine Shipping
7,CMPR,88.66,2361600252.0000005,Commercial Services,Commercial Printing/Forms
8,CMI,294.69,41803793127.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
9,CMG,2923.46,80164690475.0,Consumer Services,Restaurants
9,CME,215.6,77614922000.00002,Finance,Investment Banks/Brokers
9,CMCSA,43.07,171067899630.0,Consumer Services,Cable/Satellite TV
5,CMCO,44.21,1271301745.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
7,CMC,58.28,6743479005.999999,Non-Energy Minerals,Steel
3,CMA,54.23,7184914732.999999,Finance,Major Banks
9,CM,50.07,46928961186.86333,Finance,Regional Banks
7,CLX,152.74,18956002824.0,Consumer Non-Durables,Household/Personal Care
8,CLVT/PA,29.72,4970493666.0,Commercial Services,Miscellaneous Commercial Services
8,CLVT,7.46,4970493666.000001,Commercial Services,Miscellaneous Commercial Services
8,CLSK,23.11,4577276333.0,Technology Services,Data Processing Services
10,CLS,45.56,5433333183.772131,Electronic Technology,Electronic Components
6,CLMT,14.38,1153608060.0,Energy Minerals,Oil Refining/Marketing
,CLM,7.45,1739450000.0,Miscellaneous,Investment Trusts/Mutual Funds
7,CLH,200.57,10818895882.0,Industrial Services,Environmental Services
7,CLF,22.13,11027145315.0,Non-Energy Minerals,Steel
9,CLDX,41.79,2692140159.0,Health Services,Medical/Nursing Services
8,CLBT,11.45,2350651276.0,Technology Services,Packaged Software
4,CLBK,17.02,1785767892.9999998,Finance,Savings Banks
7,CL,89.95,74042424536.0,Consumer Non-Durables,Household/Personal Care
10,CIVI,74.94,7570478817.0,Energy Minerals,Integrated Oil
8,CINF,123.29,19315229047.0,Finance,Multi-Line Insurance
6,CIM/PD,24.37,1095782845.0,Finance,Real Estate Investment Trusts
6,CIM/PC,20.74,1095782845.0,Finance,Real Estate Investment Trusts
6,CIM/PB,24.72,1095782845.0,Finance,Real Estate Investment Trusts
6,CIM/PA,21.82,1095782845.0,Finance,Real Estate Investment Trusts
6,CIM,4.54,1095782845.0,Finance,Real Estate Investment Trusts
8,CIGI,123.1,5856098085.535254,Finance,Investment Managers
,CIG.C,2.85,5816393508.967501,Utilities,Electric Utilities
4,CIG,2.51,5816393508.967501,Utilities,Electric Utilities
10,CIFR,5.33,1580310006.0,Technology Services,Data Processing Services
10,CIEN,50.49,7300990144.000001,Electronic Technology,Telecommunications Equipment
7,CIB,34.98,8375660634.772844,Finance,Major Banks
10,CI,363.34,106224279708.99998,Health Services,Managed Health Care
9,CHX,35.45,6774495361.999999,Process Industries,Chemicals: Specialty
4,CHWY,15.65,6806427335.0,Retail Trade,Internet Retail
5,CHTR,293.51,47397802982.0,Consumer Services,Cable/Satellite TV
6,CHT,39.33,30758794285.03613,Communications,Major Telecommunications
7,CHRW,74.32,8687320854.0,Transportation,Air Freight/Couriers
7,CHRD,175.79,7284409164.0,Energy Minerals,Integrated Oil
10,CHKP,164.15,19823076724.0,Technology Services,Internet Software/Services
6,CHK,87.73,11474625549.0,Energy Minerals,Integrated Oil
6,CHH,127.9,6338739376.000001,Consumer Services,Hotels/Resorts/Cruise lines
10,CHEF,37.95,1505620215.0,Distribution Services,Food Distributors
7,CHE,644.26,9739338539.0,Health Services,Hospital/Nursing Management
7,CHDN,124.28,9156625121.999998,Consumer Services,Movies/Entertainment
2,CHD,104.21,25403993836.0,Consumer Non-Durables,Household/Personal Care
4,CHCO,104.02,1541241017.9999998,Finance,Major Banks
N/A,CGON,41.0,2725782725.715684,Health Technology,Biotechnology
9,CGNX,42.48,7291000039.999999,Electronic Technology,Electronic Equipment/Instruments
8,CGAU,5.81,1252377234.8238275,Non-Energy Minerals,Precious Metals
7,CG,46.78,16939680269.0,Finance,Investment Managers
9,CFR/PB,19.5,7148659671.0,Finance,Regional Banks
9,CFR,111.32,7148659671.0,Finance,Regional Banks
5,CFLT,30.21,9444306248.0,Technology Services,Packaged Software
5,CFG/PE,21.85,16419864686.0,Finance,Major Banks
5,CFG,35.82,16419864686.0,Finance,Major Banks
7,CF,82.61,15508077577.0,Process Industries,Chemicals: Agricultural
,CET,41.48,1169860000.0,Miscellaneous,Investment Trusts/Mutual Funds
6,CERT,17.62,2816651343.0,Technology Services,Packaged Software
7,CERE,42.38,7695211291.0,Health Technology,Pharmaceuticals: Major
7,CEPU,9.38,1790293420.8070848,Utilities,Electric Utilities
6,CENX,14.78,1365740896.0000002,Non-Energy Minerals,Aluminum
,CENTA,36.9,2438543440.9999995,Consumer Non-Durables,Consumer Sundries
6,CENT,42.81,2438543441.0,Consumer Non-Durables,Consumer Sundries
6,CELH,83.43,19421920000.0,Consumer Non-Durables,Beverages: Non-Alcoholic
6,CEIX,82.97,2456199138.0,Energy Minerals,Coal
8,CEG,184.89,58548475356.00001,Utilities,Electric Utilities
,CEF,20.07,4111040000.0,Miscellaneous,Investment Trusts/Mutual Funds
8,CE,169.64,18883831571.0,Process Industries,Chemicals: Specialty
9,CDW,257.87,34610051929.0,Technology Services,Information Technology Services
10,CDRE,35.81,1424788189.0,Electronic Technology,Aerospace & Defense
7,CDP,24.05,5413746736.0,Finance,Real Estate Investment Trusts
7,CDNS,311.34,84871541438.0,Technology Services,Packaged Software
4,CDLR,18.92,1724648729.975888,Producer Manufacturing,Trucks/Construction/Farm Machinery
8,CDE,3.57,1378963571.0,Non-Energy Minerals,Precious Metals
3,CCU,11.84,2176167561.2762218,Consumer Non-Durables,Beverages: Alcoholic
10,CCS,94.59,3005560654.0,Consumer Durables,Homebuilding
6,CCOI,64.81,3073637819.0,Communications,Major Telecommunications
8,CCL,17.19,21552466090.000004,Consumer Services,Hotels/Resorts/Cruise lines
3,CCK,78.51,9482692530.0,Process Industries,Containers/Packaging
9,CCJ,42.71,18543646557.77498,Non-Energy Minerals,Other Metals/Minerals
10,CCI,105.59,45880957604.0,Finance,Real Estate Investment Trusts
9,CCEP,71.5,32807502686.0,Consumer Non-Durables,Beverages: Non-Alcoholic
6,CCCS,11.9,7195350313.0,Technology Services,Packaged Software
4,CC,28.88,4286897350.0,Process Industries,Chemicals: Specialty
5,CBZ,78.05,3904338679.0,Commercial Services,Miscellaneous Commercial Services
7,CBU,47.4,2527772735.0,Finance,Major Banks
7,CBT,91.85,5091310614.0,Process Industries,Chemicals: Specialty
5,CBSH,53.33,6926348727.0,Finance,Regional Banks
6,CBRL,72.57,1611132807.0000002,Consumer Services,Restaurants
8,CBRE,96.84,29603586139.0,Finance,Real Estate Development
9,CBOE,180.17,19022630527.0,Finance,Investment Banks/Brokers
7,CB,258.5,104888646973.0,Finance,Property/Casualty Insurance
6,CAVA,69.17,7858507496.0,Consumer Services,Restaurants
4,CATY,38.24,2778890641.0,Finance,Regional Banks
10,CAT,364.65,182097925320.00003,Producer Manufacturing,Trucks/Construction/Farm Machinery
7,CASY,318.69,11797006845.0,Retail Trade,Specialty Stores
4,CASH,50.27,1281421324.0,Finance,Major Banks
9,CART,37.09,9884442028.999998,Transportation,Air Freight/Couriers
4,CARS,17.07,1121734130.0,Technology Services,Internet Software/Services
6,CARR,57.68,51917939371.0,Producer Manufacturing,Industrial Machinery
3,CARG,23.0,2471100509.0,Technology Services,Internet Software/Services
7,CAR,123.23,4371306831.0,Finance,Finance/Rental/Leasing
10,CAMT,87.05,3928553780.0,Electronic Technology,Electronic Components
7,CALX,33.5,2191207264.0,Electronic Technology,Telecommunications Equipment
4,CALM,58.62,2871360744.0,Process Industries,Agricultural Commodities/Milling
8,CAL,41.09,1458785448.0,Retail Trade,Apparel/Footwear Retail
6,CAKE,36.37,1859054776.0000005,Consumer Services,Restaurants
8,CAH,112.54,27373459407.0,Distribution Services,Medical Distributors
6,CAG,29.49,14096368384.999998,Consumer Non-Durables,Food: Specialty/Candy
8,CAE,20.5,6525197403.943104,Commercial Services,Miscellaneous Commercial Services
4,CADE/PA,20.77,5335849250.0,Finance,Major Banks
4,CADE,28.94,5335849250.0,Finance,Major Banks
7,CACI,378.89,8443604387.999999,Technology Services,Information Technology Services
1,CACC,551.6,6786309498.0,Finance,Finance/Rental/Leasing
1,CABO,424.98,2388008867.0,Consumer Services,Cable/Satellite TV
7,CAAP,16.19,2604057928.0,Transportation,Other Transportation
10,C/PN,29.41,2642194400.0,Finance,Finance/Rental/Leasing
10,C/PJ,24.99,119938260376.0,Finance,Regional Banks
10,C,62.75,119938260376.0,Finance,Regional Banks
10,BZH,31.88,1005651718.0,Consumer Durables,Homebuilding
5,BZ,18.3,7786491543.2503,Technology Services,Internet Software/Services
8,BYON,36.02,1641596571.0,Retail Trade,Internet Retail
6,BYD,66.42,6379852339.000001,Consumer Services,Casinos/Gaming
10,BXSL,30.81,5903226174.0,Miscellaneous,Investment Trusts/Mutual Funds
7,BXP,63.15,9915244026.0,Finance,Real Estate Investment Trusts
,BXMX,13.11,1358310000.0,Miscellaneous,Investment Trusts/Mutual Funds
8,BXMT,19.78,3435281116.0,Finance,Real Estate Investment Trusts
7,BXC,128.29,1109714388.0,Distribution Services,Wholesale Distributors
9,BX,130.89,158621631778.0,Finance,Investment Managers
6,BWXT,101.93,9307165866.0,Electronic Technology,Aerospace & Defense
8,BWA,34.7,7973367720.999999,Producer Manufacturing,Trucks/Construction/Farm Machinery
4,BVN,16.01,4264284015.4783497,Non-Energy Minerals,Precious Metals
6,BV,11.4,1076159981.0,Commercial Services,Miscellaneous Commercial Services
7,BUSE,23.87,1318748161.0,Finance,Regional Banks
10,BURL,230.62,14880815360.0,Retail Trade,Apparel/Footwear Retail
9,BUR,16.05,3509709436.5575085,Finance,Finance/Rental/Leasing
7,BUD,60.84,124302755967.4008,Consumer Non-Durables,Beverages: Alcoholic
,BTZ,10.75,1002090000.0,Miscellaneous,Investment Trusts/Mutual Funds
1,BTU,24.25,3112814750.9999995,Energy Minerals,Coal
,BTT,20.97,1477800000.0,Miscellaneous,Investment Trusts/Mutual Funds
,BTSGU,42.17,1739294274.0,Health Services,Medical/Nursing Services
9,BTSG,10.16,1739294274.0,Health Services,Medical/Nursing Services
5,BTI,30.34,67246270982.17681,Consumer Non-Durables,Tobacco
8,BTG,2.54,3309782526.034884,Non-Energy Minerals,Precious Metals
6,BTE,3.5,2875950031.551363,Energy Minerals,Integrated Oil
8,BSY,51.58,15336093874.000002,Technology Services,Packaged Software
9,BSX,68.62,100672102801.0,Distribution Services,Medical Distributors
,BSTZ,19.21,1489960000.0,Miscellaneous,Investment Trusts/Mutual Funds
7,BSM,15.84,3331365742.9999995,Miscellaneous,Investment Trusts/Mutual Funds
4,BSBR,5.68,21349068179.52,Finance,Major Banks
6,BSAC,19.76,9266263143.759466,Finance,Regional Banks
10,BRZE,50.58,5053140912.0,Technology Services,Internet Software/Services
8,BRX,23.27,7011078289.0,Finance,Real Estate Investment Trusts
3,BRP,28.77,3370709191.9999995,Finance,Multi-Line Insurance
10,BROS,33.15,5890959902.0,Consumer Non-Durables,Food: Specialty/Candy
7,BRO,87.26,24939072649.000004,Finance,Insurance Brokers/Services
8,BRKR,93.86,12921813526.0,Health Technology,Medical Specialties
6,BRK.B,416.93,902265453773.0002,Finance,Property/Casualty Insurance
4,BRK.A,629610.0,902265453773.0002,Finance,Property/Casualty Insurance
5,BRFS,3.17,5310309654.0665,Consumer Non-Durables,Food: Meat/Fish/Dairy
5,BRDG,6.8,1743256038.0000002,Finance,Investment Managers
5,BRC,59.58,2879596168.0,Producer Manufacturing,Miscellaneous Manufacturing
6,BRBR,58.8,7701570713.0,Consumer Non-Durables,Beverages: Non-Alcoholic
4,BR,203.84,24006688241.0,Technology Services,Information Technology Services
7,BPOP,87.19,6299827575.000001,Finance,Regional Banks
8,BPMC,94.79,5804209393.0,Health Technology,Biotechnology
10,BP,37.46,103986231055.1128,Energy Minerals,Integrated Oil
6,BOX,28.4,4099626787.999999,Technology Services,Information Technology Services
7,BOWL,13.56,2030226417.0000005,Consumer Services,Movies/Entertainment
7,BORR,6.73,1771140351.877391,Industrial Services,Contract Drilling
6,BOOT,91.32,2767083882.0,Retail Trade,Apparel/Footwear Retail
2,BOKF,91.07,5885553672.999999,Finance,Major Banks
4,BOH/PA,16.13,2480419104.0,Finance,Regional Banks
4,BOH,62.4,2480419104.0,Finance,Regional Banks
7,BNTX,92.97,22100410325.0,Health Technology,Biotechnology
7,BNS,51.16,62524306793.33217,Finance,Regional Banks
,BNRE.A,41.41,4680668539.934697,Finance,Multi-Line Insurance
5,BNRE,41.3321,4651173050.313149,Finance,Multi-Line Insurance
8,BNL,15.44,2898199782.0,Finance,Real Estate Investment Trusts
8,BN,41.58,68223969413.31052,Finance,Investment Managers
9,BMY,53.25,107681796387.0,Health Technology,Pharmaceuticals: Major
5,BMRN,88.61,16718547570.999998,Health Technology,Biotechnology
8,BMO,96.38,69918262673.9385,Finance,Major Banks
,BML/PL,22.2371,297665199010.0,Finance,Major Banks
,BML/PJ,22.76,297665199010.0,Finance,Major Banks
,BML/PH,21.28,297665199010.0,Finance,Major Banks
,BML/PG,22.165,297665199010.0,Finance,Major Banks
6,BMI,161.0,4725691538.0,Producer Manufacturing,Industrial Machinery
1,BMBL,11.19,1988093797.0,Technology Services,Packaged Software
9,BMA,51.67,4083011080.1776247,Finance,Major Banks
6,BLX,29.35,1004811421.0,Finance,Major Banks
6,BLTE,39.93,1188082101.0,Health Technology,Pharmaceuticals: Major
7,BLMN,28.64,2493701126.0,Consumer Services,Restaurants
1,BLKB,72.91,3898892651.0,Technology Services,Packaged Software
9,BLK,835.12,124384851207.99998,Finance,Investment Managers
7,BLDR,209.68,25568393216.0,Retail Trade,Home Improvement Chains
7,BLD,438.47,13932768826.0,Industrial Services,Engineering & Construction
4,BLCO,17.21,6040576276.0,Health Technology,Medical Specialties
9,BLBD,37.85,1218716701.0,Consumer Durables,Motor Vehicles
8,BL,63.63,3914524734.0,Technology Services,Packaged Software
4,BKU,28.17,2095034791.0,Finance,Regional Banks
10,BKR,33.09,33119163947.0,Industrial Services,Contract Drilling
7,BKNG,3673.5,125527271861.99998,Consumer Services,Other Consumer Services
7,BKH,54.04,3685341954.0,Utilities,Electric Utilities
5,BKE,39.48,1977656498.0,Retail Trade,Apparel/Footwear Retail
,BKDT,90.45,1247746784.0,Health Services,Hospital/Nursing Management
8,BKD,6.59,1247746784.0,Health Services,Hospital/Nursing Management
6,BK,56.93,42950120155.99999,Finance,Investment Banks/Brokers
6,BJ,76.49,10170198165.0,Retail Trade,Specialty Stores
5,BIRK,47.03,8833437364.0,Consumer Non-Durables,Apparel/Footwear
7,BIPC,35.19,4640577572.577623,Utilities,Gas Distributors
6,BIP/PB,18.31,19559892930.0,Utilities,Alternative Power Generation
6,BIP/PA,18.64,19559892930.0,Utilities,Alternative Power Generation
6,BIP,29.98,19559892930.000004,Utilities,Alternative Power Generation
7,BIO,349.56,9976370088.0,Health Technology,Medical Specialties
8,BILL,67.65,7112374281.0,Technology Services,Packaged Software
3,BILI,11.03,4274276386.1154,Technology Services,Packaged Software
7,BIIB,216.34,31447353656.0,Health Technology,Pharmaceuticals: Major
6,BIDU,104.99,36884410962.4443,Technology Services,Internet Software/Services
10,BHVN,57.02,4656339147.0,Health Technology,Pharmaceuticals: Major
6,BHP,57.53,144586495338.56387,Non-Energy Minerals,Steel
,BHFAP,24.64,3218936913.0,Finance,Life/Health Insurance
,BHFAO,25.25,3218936913.0,Finance,Life/Health Insurance
,BHFAN,20.71,3218936913.0,Finance,Life/Health Insurance
,BHFAM,17.15,3218936913.0,Finance,Life/Health Insurance
,BHFAL,23.45,3218936913.0,Finance,Life/Health Insurance
1,BHF,51.19,3218936912.9999995,Finance,Life/Health Insurance
5,BHE,30.19,1080033841.0,Electronic Technology,Electronic Production Equipment
8,BHC,10.49,3833170983.5952215,Health Technology,Pharmaceuticals: Other
1,BGNE,155.08,16782210320.701498,Health Technology,Pharmaceuticals: Major
5,BGC,7.64,3772988652.0,Finance,Investment Banks/Brokers
9,BG,102.42,14688893102.0,Process Industries,Agricultural Commodities/Milling
6,BFH,37.62,1859340146.9999995,Finance,Regional Banks
2,BFAM,112.83,6540056354.0,Commercial Services,Miscellaneous Commercial Services
9,BF.B,52.04,24764344129.0,Consumer Non-Durables,Beverages: Alcoholic
4,BF.A,53.07,24764344129.0,Consumer Non-Durables,Beverages: Alcoholic
6,BERY,60.48,7009632039.0,Producer Manufacturing,Miscellaneous Manufacturing
9,BEPC,24.42,4387044294.0,Utilities,Electric Utilities
9,BEP/PA,18.4105,6645631663.289081,Utilities,Electric Utilities
9,BEP,23.15,6647854372.680676,Utilities,Electric Utilities
6,BEN,27.63,14548794953.000002,Finance,Investment Managers
7,BEKE,13.71,17414079940.491703,Finance,Real Estate Development
8,BECN,95.05,6029179448.0,Distribution Services,Wholesale Distributors
5,BEAM,33.96,2773095662.0,Health Technology,Biotechnology
7,BE,11.03,2481453556.0,Producer Manufacturing,Electrical Products
3,BDX,246.53,71223064358.0,Health Technology,Medical Specialties
,BDJ,8.26,1528940000.0,Miscellaneous,Investment Trusts/Mutual Funds
9,BDC,93.21,3829583573.0,Producer Manufacturing,Electrical Products
6,BCYC,24.55,1041699822.9999998,Health Technology,Biotechnology
8,BCSF,15.68,1012336311.0000002,Finance,Financial Conglomerates
10,BCS,9.42,34570700554.06401,Finance,Investment Banks/Brokers
3,BCRX,5.15,1061672095.0,Health Technology,Biotechnology
6,BCPC,154.46,4983951934.0,Consumer Non-Durables,Food: Specialty/Candy
5,BCO,91.13,4047319902.000001,Commercial Services,Miscellaneous Commercial Services
6,BCH,21.9,11023398048.540564,Finance,Major Banks
6,BCE,34.26,31254554882.76645,Communications,Major Telecommunications
9,BCC,151.83,6006925615.000001,Distribution Services,Wholesale Distributors
7,BC/PC,25.67,6524315335.0,Producer Manufacturing,Auto Parts: OEM
7,BC/PB,25.2,6524315335.0,Producer Manufacturing,Auto Parts: OEM
7,BC/PA,25.89,6524315335.0,Producer Manufacturing,Auto Parts: OEM
7,BC,95.71,6524315335.0,Producer Manufacturing,Auto Parts: OEM
9,BBY,81.87,17634468293.000004,Retail Trade,Electronics/Appliance Stores
7,BBWI,49.45,11121132833.0,Retail Trade,Apparel/Footwear Retail
9,BBVA,11.85,68758183383.8409,Finance,Major Banks
4,BBUC,24.48,2420792026.493225,Industrial Services,Engineering & Construction
8,BBU,22.15,1645341212.341415,Commercial Services,Miscellaneous Commercial Services
10,BBIO,30.86,5692195767.999999,Health Technology,Biotechnology
4,BBDO,2.59,28904570286.05851,Finance,Major Banks
2,BBD,2.91,28904570286.05851,Finance,Major Banks
8,BBAR,8.5,2190424537.890855,Finance,Major Banks
5,BB,2.75,1609715126.8766756,Technology Services,Packaged Software
9,BAX,42.69,21686519302.0,Health Technology,Medical Specialties
,BATRK,38.68,2383521845.0,Consumer Services,Movies/Entertainment
3,BATRA,41.4,2383521845.0000005,Consumer Services,Movies/Entertainment
10,BASE,26.12,1286741942.0,Technology Services,Packaged Software
6,BAP,168.05,13365537077.999998,Finance,Major Banks
5,BANR,47.81,1642199610.0000002,Finance,Regional Banks
2,BANF,87.6,2885229378.0,Finance,Regional Banks
10,BANC/PF,23.13,2550100932.0,Finance,Regional Banks
10,BANC,15.17,2550100931.9999995,Finance,Regional Banks
