Ticker,GF Value,GFValuediff,AveragePriceTarget,SmartScore,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
COLD,29.43,-2.2908366533864584,32.57,3.0,30.12,8465904311.0,Finance,Real Estate Investment Trusts,8.134130146082335
COLB,0.0,-100.0,25.22,3.0,26.82,5594002369.186466,Finance,Regional Banks,-5.965697240865032
COIN,67.22,-60.50528789659224,105.06,5.0,170.2,40719547362.60906,Finance,Investment Banks/Brokers,-38.27262044653348
COHU,28.2,-20.83099382369455,38.43,7.0,35.62,1692132857.7422097,Electronic Technology,Semiconductors,7.888826501965195
COHR,75.13,69.59367945823928,44.58,7.0,44.3,6710666977.116565,Electronic Technology,Electronic Equipment/Instruments,0.6320541760722374
COF/PN,0.0,-100.0,121.43,6.0,16.2645,49372975191.0,Finance,Major Banks,646.5953456915367
COF/PL,0.0,-100.0,121.43,6.0,16.75,49372975191.0,Finance,Major Banks,624.955223880597
COF/PK,0.0,-100.0,121.43,6.0,17.64,49372975191.0,Finance,Major Banks,588.3786848072563
COF/PJ,0.0,-100.0,121.43,6.0,17.94,49372975191.0,Finance,Major Banks,576.8673355629877
COF/PI,0.0,-100.0,121.43,6.0,18.8668,49372975191.0,Finance,Major Banks,543.6173595946319
COF,145.37,11.126399877689872,121.43,6.0,130.815,49820470145.09924,Finance,Major Banks,-7.174253717081368
CODI/PC,0.0,-100.0,29.5,9.0,24.99,1580047211.0,Finance,Investment Managers,18.04721888755503
CODI/PB,0.0,-100.0,29.5,9.0,24.8,1580047211.0,Finance,Investment Managers,18.951612903225804
CODI/PA,0.0,-100.0,29.5,9.0,23.7,1580047211.0,Finance,Investment Managers,24.47257383966245
CODI,24.36,10.978993261989697,29.5,9.0,21.9501,1576463376.644141,Finance,Investment Managers,34.39574307178556
COCO,0.0,-100.0,31.33,7.0,26.75,1519474994.8509994,Consumer Non-Durables,Food: Major Diversified,17.121495327102796
CNXC,174.07,75.3500554044525,110.0,8.0,99.27,6611509107.555013,Commercial Services,Miscellaneous Commercial Services,10.808905006547803
CNX,23.74,15.635655138821225,23.17,3.0,20.53,3261257517.5058656,Energy Minerals,Integrated Oil,12.859230394544571
CNS,62.21,-16.017549780627746,58.0,5.0,74.075,3639944040.6761184,Finance,Investment Managers,-21.70097873776578
CNQ,51.15,-21.860678276810265,73.52,6.0,65.46,70854886197.92546,Energy Minerals,Oil & Gas Production,12.312862816987478
CNP,29.61,3.7127845884413264,30.18,10.0,28.55,18021432488.692577,Utilities,Electric Utilities,5.709281961471099
CNO/PA,0.0,-100.0,27.67,6.0,17.8005,3135169660.0,Finance,Multi-Line Insurance,55.44507176764699
CNO,26.79,-4.526015680684247,27.67,6.0,28.06,3147508431.470483,Finance,Multi-Line Insurance,-1.3898788310762549
CNNE,23.58,18.25476429287862,28.0,7.0,19.94,1409996848.755937,Consumer Services,Restaurants,40.42126379137412
CNMD,140.45,24.22607465062797,122.67,4.0,113.06,3476843647.59651,Health Technology,Medical Specialties,8.499911551388642
CNM,0.0,-100.0,40.82,8.0,39.96,9069513037.463634,Distribution Services,Wholesale Distributors,2.1521521521521505
CNK,24.16,67.66134628730049,19.67,6.0,14.41,1752444227.2639945,Consumer Services,Movies/Entertainment,36.50242886884109
CNI,135.53,8.406654935210371,123.83,5.0,125.02,80975451913.54123,Transportation,Railroads,-0.9518477043672996
CNHI,17.08,42.45204336947455,15.77,9.0,11.99,15952498362.992435,Producer Manufacturing,Trucks/Construction/Farm Machinery,31.526271893244363
CNC,92.78,26.38605094673751,85.75,7.0,73.41,39215696542.0,Health Services,Managed Health Care,16.80969895109659
CNA,47.96,13.757115749525628,41.5,5.0,42.16,11419902111.862562,Finance,Multi-Line Insurance,-1.5654648956356656
CMTG,0.0,-100.0,10.81,3.0,14.44,2003242157.25,Finance,Real Estate Investment Trusts,-25.138504155124647
CMSD,0.0,-100.0,,,24.56,16604263575.0,Utilities,Electric Utilities,
CMSC,0.0,-100.0,,,24.7485,16604263575.0,Utilities,Electric Utilities,
CMSA,0.0,-100.0,,,23.96,16604263575.0,Utilities,Electric Utilities,
CMS/PC,0.0,-100.0,61.33,7.0,20.4,16604263575.0,Utilities,Electric Utilities,200.6372549019608
CMS,75.33,31.32845188284519,61.33,7.0,57.36,16735557172.061152,Utilities,Electric Utilities,6.921199442119942
CMPR,69.62,-13.79395740465577,90.5,6.0,80.76,2147411274.1176767,Commercial Services,Commercial Printing/Forms,12.060425953442293
CMP,38.79,46.01919819311122,40.4,7.0,26.565,1094744660.7560513,Process Industries,Chemicals: Specialty,52.079804253717285
CMI,309.06,30.31708551189071,254.57,7.0,237.16,33616210472.73771,Producer Manufacturing,Trucks/Construction/Farm Machinery,7.341035587788832
CME,224.11,4.546911292102051,228.0,4.0,214.3631,77169211780.12323,Finance,Investment Banks/Brokers,6.361589284722975
CMCSA,48.15,8.543733092876463,50.0,8.0,44.36,178552534195.0595,Consumer Services,Cable/Satellite TV,12.714156898106404
CMC,45.66,-9.025702331141664,52.67,3.0,50.19,5872683830.945247,Non-Energy Minerals,Steel,4.941223351265201
CMA,91.71,64.72384373596766,53.13,2.0,55.675,7342019101.447702,Finance,Major Banks,-4.571171980242469
CM,52.58,9.155075773302878,48.21,7.0,48.17,44855549813.1649,Finance,Regional Banks,0.0830392360390266
CLX,154.05,8.409570724841673,136.71,6.0,142.1,17628799266.651318,Consumer Non-Durables,Household/Personal Care,-3.7931034482758528
CLVT/PA,0.0,-100.0,8.98,8.0,37.77,6128007616.0,Commercial Services,Miscellaneous Commercial Services,-76.22451681228489
CLVT,18.16,95.4790096878364,8.98,8.0,9.29,6167842985.118092,Commercial Services,Miscellaneous Commercial Services,-3.336921420882656
CLSK,5.66,-50.86549646682987,9.86,6.0,11.5194,2128204881.927424,Technology Services,Data Processing Services,-14.405264163064048
CLS,14.55,-51.28076343545956,30.54,6.0,29.865,4120162462.539563,Electronic Technology,Electronic Components,2.260170768458064
CLMT,14.88,-9.433962264150937,23.67,9.0,16.43,1313863773.0000002,Energy Minerals,Oil Refining/Marketing,44.06573341448571
CLH,151.91,-14.160592190766796,184.6,5.0,176.97,9571645376.50733,Industrial Services,Environmental Services,4.311465220093798
CLF,23.68,12.52078878593489,18.15,9.0,21.045,10624805055.10986,Non-Energy Minerals,Steel,-13.756236635780484
CLDX,22.37,-42.904543134252165,58.4,8.0,39.18,2142722688.1301243,Health Services,Medical/Nursing Services,49.05564063297601
CLBT,0.0,-100.0,9.67,7.0,8.41,1659863496.7763157,Technology Services,Packaged Software,14.982164090368606
CLBK,18.67,-4.059609455292904,17.75,6.0,19.46,2041639260.7653165,Finance,Savings Banks,-8.787255909558072
CL,88.15,12.579821200510867,84.0,10.0,78.3,64470050472.92645,Consumer Non-Durables,Household/Personal Care,7.279693486590041
CIVI,85.56,21.706970128022768,99.67,8.0,70.3,6592300909.972825,Energy Minerals,Integrated Oil,41.77809388335705
CINF,116.48,13.816689466484268,115.17,10.0,102.34,16057935296.11959,Finance,Multi-Line Insurance,12.536642564002342
CIM/PD,0.0,-100.0,5.25,6.0,23.06,1183698832.0,Finance,Real Estate Investment Trusts,-77.23330442324371
CIM/PC,0.0,-100.0,5.25,6.0,19.9914,1183698832.0,Finance,Real Estate Investment Trusts,-73.73870764428705
CIM/PB,0.0,-100.0,5.25,6.0,23.55,1183698832.0,Finance,Real Estate Investment Trusts,-77.70700636942675
CIM/PA,0.0,-100.0,5.25,6.0,21.34,1183698832.0,Finance,Real Estate Investment Trusts,-75.398313027179
CIM,3.81,-27.56653992395437,5.25,6.0,5.26,1183698832.0,Finance,Real Estate Investment Trusts,-0.1901140684410606
CIGI,114.45,-7.968800257317462,114.33,4.0,124.36,5867227184.261981,Finance,Real Estate Development,-8.065294306851078
CIG.C,3.49,14.426229508196736,,,3.05,5755101721.6196,Utilities,Electric Utilities,
CIG,2.14,-3.5340786152181667,2.75,6.0,2.2184,5755101721.6196,Utilities,Electric Utilities,23.96321673278039
CIFR,0.0,-100.0,5.2,10.0,4.025,1025006869.7037038,Technology Services,Data Processing Services,29.192546583850927
CIEN,63.52,44.77426883524179,58.38,5.0,43.8752,6354459781.242925,Electronic Technology,Telecommunications Equipment,33.05922252206258
CIB,54.0,81.32975151108126,28.3,8.0,29.78,7535095036.220159,Finance,Major Banks,-4.969778374748155
CI,319.44,7.288238060052391,365.33,9.0,297.74,87124665397.49295,Health Services,Managed Health Care,22.701014307785307
CHX,30.31,-0.2960526315789469,37.0,3.0,30.4,5921920182.781632,Process Industries,Chemicals: Specialty,21.71052631578948
CHWY,49.67,97.61289039188382,24.32,8.0,25.135,10843388037.711693,Retail Trade,Internet Retail,-3.242490551024473
CHTR,619.23,61.10467914612413,456.18,7.0,384.365,56855383362.38919,Consumer Services,Cable/Satellite TV,18.68406332522472
CHRW,86.41,0.2668832675794729,84.07,4.0,86.18,10052986373.227491,Transportation,Air Freight/Couriers,-2.44836388953355
CHRD,128.36,-23.661125814029557,191.89,6.0,168.145,6940761745.24673,Energy Minerals,Integrated Oil,14.121740164738751
CHPT,23.17,855.4639175257732,3.28,2.0,2.425,1013717664.4569672,Retail Trade,Specialty Stores,35.25773195876289
CHKP,153.53,1.4537765149012016,150.94,10.0,151.33,18274909738.194897,Technology Services,Internet Software/Services,-0.2577149276415877
CHK,45.28,-41.13364534581383,100.17,6.0,76.92,10082076563.332731,Energy Minerals,Integrated Oil,30.22620904836193
CHH,152.03,34.635139922068724,128.29,7.0,112.92,5623256412.539313,Consumer Services,Hotels/Resorts/Cruise lines,13.611406305348911
CHGG,29.81,166.95203639359528,10.17,1.0,11.1668,1293282126.233769,Commercial Services,Miscellaneous Commercial Services,-8.926460579575172
CHEF,48.71,67.79193937306235,40.33,9.0,29.03,1151481642.749136,Distribution Services,Food Distributors,38.92524974164656
CHE,545.33,-7.2899134662790495,611.33,7.0,588.21,8859799737.692606,Health Services,Hospital/Nursing Management,3.930569014467623
CHDN,173.7,29.16418798334325,141.14,7.0,134.48,10031511185.897934,Consumer Services,Movies/Entertainment,4.952409280190361
CHD,100.6,9.359713012283944,96.07,7.0,91.99,22664655488.31659,Consumer Non-Durables,Household/Personal Care,4.435264702685073
CHCO,108.78,-3.725993450747848,96.0,3.0,112.99,1675847022.9573228,Finance,Major Banks,-15.036728914063188
CGNX,51.34,21.62994551054253,40.8,5.0,42.21,7266117374.738197,Electronic Technology,Electronic Equipment/Instruments,-3.3404406538734985
CGAU,11.34,84.69055374592834,8.21,8.0,6.14,1325056371.2734082,Non-Energy Minerals,Precious Metals,33.71335504885995
CG,24.46,-40.48661800486618,38.08,5.0,41.1,14828701336.059645,Finance,Investment Managers,-7.347931873479327
CFR/PB,0.0,-100.0,111.5,7.0,17.16,6841520582.0,Finance,Regional Banks,549.7668997668998
CFR,165.41,53.86976744186047,111.5,7.0,107.5,6885072669.584348,Finance,Regional Banks,3.72093023255814
CFLT,0.0,-100.0,25.39,7.0,24.594,7571879844.463305,Technology Services,Packaged Software,3.2365617630316312
CFG/PE,0.0,-100.0,32.42,9.0,19.85,15343397589.0,Finance,Major Banks,63.32493702770781
CFG,44.81,34.32254196642687,32.42,9.0,33.36,15553197920.66363,Finance,Major Banks,-2.8177458033573077
CF,76.18,-4.798800299925006,89.0,4.0,80.02,15288341744.458977,Process Industries,Chemicals: Agricultural,11.22219445138716
CET,0.0,-100.0,,,37.94,1056380000.0000002,Miscellaneous,Investment Trusts/Mutual Funds,
CERT,24.79,39.42632170978626,17.67,1.0,17.78,2842040176.5533595,Technology Services,Packaged Software,-0.6186726659167572
CERE,0.0,-100.0,40.1,5.0,41.46,7474328928.146413,Health Technology,Pharmaceuticals: Major,-3.2802701398938723
CENX,11.96,-5.229793977812983,10.5,3.0,12.62,1166146826.3153596,Non-Energy Minerals,Aluminum,-16.79873217115689
CENTA,41.01,-6.112637362637367,,,43.68,2421588115.2529287,Consumer Non-Durables,Consumer Sundries,
CENT,46.55,-5.366944500914822,50.0,5.0,49.19,2417203433.113012,Consumer Non-Durables,Consumer Sundries,1.646676153689779
CELH,84.89,67.40287911654507,72.12,10.0,50.71,11748240392.462318,Consumer Non-Durables,Beverages: Non-Alcoholic,42.2204693354368
CEIX,45.43,-55.32500737535648,105.0,8.0,101.69,3153392697.316855,Energy Minerals,Coal,3.2549906578818
CEG,0.0,-100.0,125.88,6.0,115.75,36968429084.50469,Utilities,Electric Utilities,8.751619870410364
CEF,0.0,-100.0,,,19.33,4063690000.0,Miscellaneous,Investment Trusts/Mutual Funds,
CE,187.14,20.607095672348787,139.46,5.0,155.165,16890511656.664352,Process Industries,Chemicals: Specialty,-10.121483581993353
CDW,188.27,-16.61905710932482,225.4,7.0,225.795,30247583224.70717,Technology Services,Information Technology Services,-0.1749374432560428
CDRE,0.0,-100.0,33.8,8.0,32.35,1215908145.963102,Electronic Technology,Aerospace & Defense,4.482225656877884
CDP,26.78,5.267295597484276,28.83,6.0,25.44,5670121344.0,Finance,Real Estate Investment Trusts,13.325471698113196
CDNS,221.65,-18.59781850233208,270.4,10.0,272.29,74079767139.84462,Technology Services,Packaged Software,-0.6941128943406085
CDE,3.03,-17.551020408163268,3.25,5.0,3.675,1406090559.2584746,Non-Energy Minerals,Precious Metals,-11.564625850340132
CDAY,116.53,71.80980464430519,77.0,9.0,67.825,10589314879.713926,Technology Services,Packaged Software,13.52746037596756
CCU,15.53,21.044427123928287,13.71,5.0,12.83,2354887969.7794766,Consumer Non-Durables,Beverages: Alcoholic,6.858924395947006
CCS,55.01,-38.03086628365439,69.75,4.0,88.77,2820632524.5241547,Consumer Durables,Homebuilding,-21.426157485637034
CCOI,100.11,33.67605821872079,76.33,7.0,74.89,3641439839.083233,Communications,Major Telecommunications,1.9228201361997568
CCL,33.44,71.38522724943108,20.57,10.0,19.5116,24446781579.79456,Consumer Services,Hotels/Resorts/Cruise lines,5.424465446196103
CCK,121.15,31.022549072622077,100.27,5.0,92.465,11155568675.005432,Process Industries,Containers/Packaging,8.44103174174011
CCJ,31.8,-27.76700087679049,54.49,10.0,44.0242,19100579104.71058,Non-Energy Minerals,Other Metals/Minerals,23.77283403219139
CCI,185.38,60.66213112622957,109.81,4.0,115.385,49700744217.0,Finance,Real Estate Investment Trusts,-4.831650561164798
CCEP,72.33,10.10137912138094,70.36,8.0,65.694,30143443249.771023,Consumer Non-Durables,Beverages: Non-Alcoholic,7.102627332785333
CCCS,0.0,-100.0,13.0,4.0,11.305,6809901239.938938,Technology Services,Packaged Software,14.993365767359576
CC,34.84,10.884786760025468,34.13,7.0,31.42,4663930621.237605,Process Industries,Chemicals: Specialty,8.625079567154682
CBZ,59.08,-5.274971941638607,63.0,7.0,62.37,3108634997.289512,Commercial Services,Miscellaneous Commercial Services,1.0101010101010142
CBU,69.39,30.4078180793084,41.5,8.0,53.21,2840645954.887498,Finance,Major Banks,-22.007141514752867
CBT,70.03,-18.10314583089697,92.33,5.0,85.51,4729477715.366953,Process Industries,Chemicals: Specialty,7.975675359607055
CBSH,71.43,32.2165664044424,50.12,3.0,54.025,7050415809.781029,Finance,Regional Banks,-7.228135122628415
CBRL,126.12,57.91648406686284,68.57,5.0,79.865,1771813909.1412785,Consumer Services,Restaurants,-14.14261566393289
CBRE,93.87,2.243764295828344,87.0,3.0,91.81,27983029104.98284,Finance,Real Estate Development,-5.239080710162294
CBOE,69.32,-60.49804826623359,176.82,9.0,175.485,18523493342.69167,Finance,Investment Banks/Brokers,0.7607487819471632
CBAY,0.0,-100.0,26.17,10.0,22.395,2539667963.7853284,Health Technology,Biotechnology,16.856441169904006
CB,245.14,10.943458390998527,244.08,6.0,220.9594,90149204969.26372,Finance,Property/Casualty Insurance,10.46373225126427
CAVA,0.0,-100.0,43.33,10.0,43.0,4885294462.792329,Consumer Services,Restaurants,0.7674418604651123
CATY,54.19,20.556173526140142,38.2,3.0,44.95,3265566049.117647,Finance,Regional Banks,-15.016685205784205
CAT,294.47,0.8942643733296832,275.86,10.0,291.86,148581478102.70117,Producer Manufacturing,Trucks/Construction/Farm Machinery,-5.482080449530597
CASY,254.17,-7.293053453212493,302.56,8.0,274.165,10173894129.913616,Retail Trade,Specialty Stores,10.35690186566483
CASH,62.5,16.69156086631814,63.0,7.0,53.56,1391974188.7608285,Finance,Major Banks,17.625093353248687
CART,0.0,-100.0,35.62,6.0,23.565,6603288509.6351,Transportation,Air Freight/Couriers,51.15637598132822
CARS,16.4,-17.463512833417223,25.5,4.0,19.87,1315978514.214939,Technology Services,Internet Software/Services,28.33417211877201
CARR,50.97,-10.563256711703811,58.82,6.0,56.99,47817262475.99825,Producer Manufacturing,Industrial Machinery,3.21108966485348
CARG,22.71,-6.888068880688806,22.71,8.0,24.39,2738248851.6096654,Technology Services,Internet Software/Services,-6.888068880688806
CAR,295.73,58.78547075089265,239.5,5.0,186.245,6746042746.421718,Finance,Finance/Rental/Leasing,28.59405621627426
CAMT,38.88,-42.74775438079811,72.29,10.0,67.91,3046759943.6005025,Electronic Technology,Electronic Components,6.44971285524961
CALX,66.35,52.774579783559744,56.86,5.0,43.43,2860605876.989305,Electronic Technology,Telecommunications Equipment,30.9233248906286
CALM,83.29,47.755898527585614,50.0,7.0,56.37,2761196023.0806,Process Industries,Agricultural Commodities/Milling,-11.300337058719172
CAL,27.16,-9.43647882627542,35.0,7.0,29.99,1064710983.7951688,Retail Trade,Apparel/Footwear Retail,16.705568522840952
CAKE,42.34,18.765778401122034,32.62,9.0,35.65,1810061759.130986,Consumer Services,Restaurants,-8.499298737727914
CAH,89.38,-12.036216907784672,106.18,8.0,101.61,25043627140.74388,Distribution Services,Medical Distributors,4.497588819998039
CAG,37.71,31.853607879747827,29.92,7.0,28.5999,13669832812.164429,Consumer Non-Durables,Food: Specialty/Candy,4.615750404721695
CAE,29.58,36.375581486484606,26.03,10.0,21.6901,6903388203.29245,Commercial Services,Miscellaneous Commercial Services,20.00866754878954
CADE/PA,0.0,-100.0,26.38,8.0,19.96,5477818708.0,Finance,Major Banks,32.16432865731462
CADE,30.87,2.7458811782326484,26.38,8.0,30.045,5539584755.36385,Finance,Major Banks,-12.19836911299718
CACI,336.12,5.205170740868257,374.13,6.0,319.49,7117608259.992628,Technology Services,Information Technology Services,17.102256721650125
CACC,592.02,13.097466855156066,360.0,1.0,523.46,6578142400.150224,Finance,Finance/Rental/Leasing,-31.226836816566696
CABO,1638.36,202.39202657807311,808.25,1.0,541.8,3043145055.362303,Consumer Services,Cable/Satellite TV,49.17866371354744
C/PN,0.0,-100.0,53.97,4.0,28.61,2568525600.0,Finance,Finance/Rental/Leasing,88.64033554701153
C/PJ,0.0,-100.0,53.97,4.0,25.445,96842417978.0,Finance,Major Banks,112.10453920220084
C,59.38,16.545632973503434,53.97,4.0,50.95,97512276600.37749,Finance,Major Banks,5.927379784102053
BZH,17.29,-48.54166666666667,32.0,9.0,33.6,1052452447.6932296,Consumer Durables,Homebuilding,-4.761904761904766
BZ,0.0,-100.0,19.75,3.0,15.8,6517361977.087999,Technology Services,Internet Software/Services,25.0
BYON,23.68,-14.973070017953328,23.0,8.0,27.85,1261742778.044989,Retail Trade,Internet Retail,-17.414721723518856
BYD,75.1,21.22679580306697,74.7,10.0,61.95,6062558282.917542,Consumer Services,Casinos/Gaming,20.581113801452783
BY,28.23,17.185554171855543,24.0,7.0,24.09,1053135588.369192,Finance,Regional Banks,-0.3735990037359895
BXSL,0.0,-100.0,29.79,8.0,28.17,4891683361.879286,Miscellaneous,Investment Trusts/Mutual Funds,5.750798722044719
BXP,106.86,48.1081081081081,70.54,4.0,72.15,11181988220.0,Finance,Real Estate Investment Trusts,-2.2314622314622303
BXMX,0.0,-100.0,,,12.72,1315660000.0,Miscellaneous,Investment Trusts/Mutual Funds,
BXMT,34.9,51.70615083677462,22.42,5.0,23.005,3931830304.0,Finance,Real Estate Investment Trusts,-2.542925450988904
BX,96.29,-26.2654108277816,113.65,3.0,130.59,157953040491.27136,Finance,Investment Managers,-12.97189677616969
BWXT,66.13,-13.803441084462987,84.67,7.0,76.72,7020860728.664406,Electronic Technology,Aerospace & Defense,10.362356621480712
BWA,39.58,9.974993053625996,45.33,10.0,35.99,8459644527.514899,Producer Manufacturing,Trucks/Construction/Farm Machinery,25.95165323701027
BVN,8.17,-45.929847782925215,8.0,7.0,15.11,3587500334.337,Non-Energy Minerals,Precious Metals,-47.054930509596296
BVH,38.47,-48.87707641196013,75.0,6.0,75.25,1460364676.417851,Miscellaneous,Miscellaneous,-0.3322259136212624
BUSE,25.94,1.9453723717822795,24.0,4.0,25.445,1406062825.4194643,Finance,Regional Banks,-5.6789153075260375
BURL,219.8,14.306516199490364,185.25,9.0,192.29,12407562144.65167,Retail Trade,Apparel/Footwear Retail,-3.661136824587858
BUR,34.71,161.5674453654861,21.73,9.0,13.27,2905631591.6212564,Finance,Finance/Rental/Leasing,63.7528259231349
BUD,72.07,12.486343062275637,71.91,8.0,64.07,125624387654.83484,Consumer Non-Durables,Beverages: Alcoholic,12.23661620103013
BTU,15.42,-37.11256117455139,28.75,4.0,24.52,3214572200.3893223,Energy Minerals,Coal,17.251223491027734
BTT,38.48,85.53340854958002,,,20.7402,1458760000.0,Miscellaneous,Investment Trusts/Mutual Funds,
BTI,40.24,37.61969904240768,35.5,8.0,29.24,64633192969.1945,Consumer Non-Durables,Tobacco,21.40902872777018
BTG,3.49,5.597579425113467,5.27,3.0,3.305,4298231555.2904,Non-Energy Minerals,Precious Metals,59.45537065052948
BTE,2.88,-16.037433310982188,5.59,10.0,3.4301,2899806611.333938,Energy Minerals,Integrated Oil,62.96900964986443
BSY,50.99,-2.542048929663605,56.67,8.0,52.32,15482647056.08411,Technology Services,Packaged Software,8.31422018348624
BSX,51.53,-7.668876545421969,62.76,8.0,55.81,81760691644.51968,Distribution Services,Medical Distributors,12.452965418383794
BSTZ,0.0,-100.0,,,17.0,1326750000.0,Miscellaneous,Investment Trusts/Mutual Funds,
BSM,14.61,-12.357528494301151,19.0,9.0,16.67,3500548573.3243246,Miscellaneous,Investment Trusts/Mutual Funds,13.97720455908817
BSBR,9.25,42.52696456086287,5.7,4.0,6.49,24048059505.5232,Finance,Major Banks,-12.17257318952234
BSAC,16.63,-13.700051894135964,19.3,5.0,19.27,9101908491.866257,Finance,Regional Banks,0.1556824078879145
BRZE,0.0,-100.0,68.63,9.0,54.1999,5414782823.095901,Technology Services,Internet Software/Services,26.62384985950158
BRX,23.27,-1.1889596602972448,24.34,3.0,23.55,7039967829.0,Finance,Real Estate Investment Trusts,3.3545647558386373
BRSP,8.29,6.282051282051273,7.0,8.0,7.8,1011284163.0,Finance,Real Estate Investment Trusts,-10.256410256410255
BRP,42.73,75.35436108306864,27.75,4.0,24.3678,2846260406.8482885,Finance,Multi-Line Insurance,13.879792184768428
BROS,0.0,-100.0,34.44,8.0,29.7742,5273443607.406256,Consumer Non-Durables,Food: Specialty/Candy,15.670614155879912
BRO,77.72,10.007077140835092,78.0,8.0,70.65,20106838395.997017,Finance,Insurance Brokers/Services,10.40339702760084
BRKR,84.06,12.907991940899931,70.78,10.0,74.45,10304715228.32387,Health Technology,Medical Specialties,-4.92948287441236
BRK.B,297.78,-16.669371782544513,410.0,7.0,357.3476,777911254637.1555,Finance,Property/Casualty Insurance,14.734225163398326
BRFS,2.4,-13.513513513513514,2.52,3.0,2.775,4796081191.258,Consumer Non-Durables,Food: Meat/Fish/Dairy,-9.189189189189186
BRDG,0.0,-100.0,11.63,4.0,9.27,2319114422.2210298,Finance,Investment Managers,25.458468176914792
BRC,56.46,-5.09329299041856,51.0,4.0,59.49,2875219648.0133224,Producer Manufacturing,Miscellaneous Manufacturing,-14.271306101865862
BRBR,12.83,-77.02569612319814,54.33,7.0,55.845,7325122873.548449,Consumer Non-Durables,Beverages: Non-Alcoholic,-2.7128659683051315
BR,185.62,-5.91038118410381,196.67,9.0,197.28,23209408384.35364,Technology Services,Information Technology Services,-0.3092051905920588
BPOP,96.96,20.13381241481849,81.0,6.0,80.71,5823578116.490511,Finance,Regional Banks,0.3593111138644607
BPMC,52.48,-40.82092918358143,78.21,5.0,88.68,5390831590.850693,Health Technology,Biotechnology,-11.80649526387011
BP,0.0,-100.0,45.79,9.0,35.67,101082918906.7315,Energy Minerals,Integrated Oil,28.371180263526764
BOX,31.64,21.78598922247883,30.56,5.0,25.98,3730503794.203704,Technology Services,Information Technology Services,17.628945342571203
BOWL,0.0,-100.0,17.83,8.0,12.605,1906982436.9515872,Consumer Services,Movies/Entertainment,41.45180483934944
BORR,5.67,-22.328767123287676,12.0,7.0,7.3,1921147781.380472,Industrial Services,Contract Drilling,64.38356164383562
BOOT,92.92,21.03686335808259,95.09,7.0,76.77,2324888708.912324,Retail Trade,Apparel/Footwear Retail,23.863488341800192
BOKF,108.49,27.89107627018743,78.75,4.0,84.83,5570348617.70416,Finance,Major Banks,-7.167275727926438
BOH/PA,0.0,-100.0,51.0,6.0,16.48,2879531548.0,Finance,Regional Banks,209.4660194174757
BOH,81.36,11.48259797204713,51.0,6.0,72.98,2900996857.7172832,Finance,Regional Banks,-30.117840504247745
BNTX,44.64,-57.630979498861045,122.08,5.0,105.36,24620194262.0,Health Technology,Biotechnology,15.869400151860289
BNS,57.74,21.22611799286164,49.44,6.0,47.63,57824934689.48775,Finance,Major Banks,3.8001259710266537
BNRE.A,0.0,-100.0,,,40.0,4469993125.258216,Finance,Multi-Line Insurance,
BNRE,0.0,-100.0,5.0,5.0,39.8,4478763204.432678,Finance,Multi-Line Insurance,-87.43718592964824
BNL,19.59,12.975778546712805,18.75,10.0,17.34,3228310439.0,Finance,Real Estate Investment Trusts,8.131487889273357
BN,48.04,19.8004987531172,41.24,4.0,40.1,62371788651.03833,Finance,Investment Managers,2.842892768079802
BMY,72.19,40.88602654176424,60.93,10.0,51.24,104260980643.524,Health Technology,Pharmaceuticals: Major,18.91100702576112
BMRN,102.71,6.878251821019772,110.9,7.0,96.1,18102182729.37579,Health Technology,Biotechnology,15.400624349635809
BMO,109.65,12.105101727839694,100.71,9.0,97.81,70519316562.52113,Finance,Major Banks,2.964932011041807
BML/PL,0.0,-100.0,,,21.45,262735906233.0,Finance,Major Banks,
BML/PJ,0.0,-100.0,,,21.85,262735906233.0,Finance,Major Banks,
BML/PH,0.0,-100.0,,,20.42,262735906233.0,Finance,Major Banks,
BML/PG,0.0,-100.0,,,20.7315,262735906233.0,Finance,Major Banks,
BMI,147.51,-4.86294743631088,149.25,5.0,155.05,4550232572.881989,Producer Manufacturing,Industrial Machinery,-3.740728797162213
BMBL,28.53,91.8628110289173,18.97,4.0,14.87,2799545174.949732,Technology Services,Packaged Software,27.57229320780094
BLMN,26.02,-3.271375464684011,26.45,10.0,26.9,2335297991.6909294,Consumer Services,Restaurants,-1.672862453531596
BLKB,69.93,-19.146722164412058,79.0,6.0,86.49,4657712306.568704,Technology Services,Packaged Software,-8.659960689097002
BLK,731.39,-8.938220573221441,792.93,7.0,803.18,119483034137.49434,Finance,Investment Managers,-1.276177195647302
BLDR,84.49,-48.837350127164825,170.53,8.0,165.14,20369485198.141537,Retail Trade,Home Improvement Chains,3.263897299261242
BLDP,7.38,104.43213296398892,6.23,4.0,3.61,1078378136.3925622,Producer Manufacturing,Electrical Products,72.57617728531858
BLD,276.07,-26.91146881287727,356.88,6.0,377.72,12001654042.68646,Industrial Services,Engineering & Construction,-5.517314412792553
BLCO,0.0,-100.0,18.78,5.0,15.83,5554046807.399873,Health Technology,Medical Specialties,18.635502210991795
BL,77.97,23.34000363834819,62.0,7.0,63.2155,3873201794.34604,Technology Services,Packaged Software,-1.9227879238477883
BKU,47.65,45.78552852990667,27.86,5.0,32.685,2431180419.5864525,Finance,Regional Banks,-14.762123298149003
