AveragePriceTarget,SmartScore,Ticker,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
93.8,5.0,WELL,90.44,49784545314.0,Finance,Real Estate Investment Trusts,3.7151702786377703
88.23,9.0,WEC,83.02,26187375008.748272,Utilities,Electric Utilities,6.275596241869439
182.0,8.0,WDFC,239.4,3245470014.342576,Process Industries,Industrial Specialties,-23.976608187134506
50.54,8.0,WDC,52.39,16987099711.706758,Electronic Technology,Computer Peripherals,-3.531208245848447
275.07,10.0,WDAY,275.71,72511728378.47362,Technology Services,Information Technology Services,-0.23212796053824178
101.67,7.0,WD,107.435,3593720555.8038063,Finance,Finance/Rental/Leasing,-5.36603527714432
156.65,6.0,WCN,147.77,38071957815.53165,Transportation,Trucking,6.0093388373824155
188.0,7.0,WCC/PA,26.59,8958724104.0,Distribution Services,Wholesale Distributors,607.0327190673186
188.0,7.0,WCC,175.75,8976600691.436716,Distribution Services,Wholesale Distributors,6.970128022759602
52.2,6.0,WBS/PG,22.9237,9281468935.0,Finance,Savings Banks,127.71193131998761
52.2,6.0,WBS/PF,18.33,9281468935.0,Finance,Savings Banks,184.7790507364976
52.2,6.0,WBS,51.185,9355494041.708843,Finance,Savings Banks,1.9830028328611908
16.23,10.0,WBD,11.5,28043504690.25239,Consumer Services,Cable/Satellite TV,41.1304347826087
25.88,4.0,WBA,26.1,22502558034.980816,Health Technology,Pharmaceuticals: Major,-0.8429118773946452
17.04,1.0,WB,10.5,2388939195.392,Technology Services,Internet Software/Services,62.28571428571428
276.64,9.0,WAT,331.99,19629565277.163265,Health Technology,Medical Specialties,-16.672188921353058
62.18,10.0,WAL/PA,18.03,7111411548.0,Finance,Regional Banks,244.8696616749861
62.18,10.0,WAL,65.65,7186948400.957513,Finance,Regional Banks,-5.285605483625294
,,WAFDP,15.34,2072736974.0,Finance,Major Banks,
31.0,5.0,WAFD,32.47,2083646115.9684207,Finance,Major Banks,-4.527255928549427
54.67,7.0,WABC,56.63,1509134815.2359552,Finance,Regional Banks,-3.4610630407911014
130.86,7.0,WAB,127.0,22753212163.975647,Producer Manufacturing,Trucks/Construction/Farm Machinery,3.039370078740168
68.04,9.0,W,68.5101,8080606708.777036,Retail Trade,Specialty Stores,-0.6861761988378181
9.6,9.0,VZIO,7.51,1481093121.7194147,Technology Services,Internet Software/Services,27.82956058588549
39.41,8.0,VZ,37.565,157927076482.56354,Communications,Wireless Telecommunications,4.911486756289096
21.4,9.0,VYX,16.52,2332623971.122363,Electronic Technology,Electronic Equipment/Instruments,29.539951573849873
61.75,6.0,VVX,46.24,1442293261.5731122,Commercial Services,Miscellaneous Commercial Services,33.54238754325259
39.2,9.0,VVV,38.025,4942758958.339483,Consumer Services,Other Consumer Services,3.090072320841563
10.33,7.0,VTRS,10.725,12866471234.3169,Health Technology,Pharmaceuticals: Major,-3.682983682983679
50.2,8.0,VTR,49.805,20445709054.0,Finance,Real Estate Investment Trusts,0.7930930629454936
64.1,10.0,VTLE,46.4199,1278454521.3271952,Energy Minerals,Oil & Gas Production,38.08732892574089
7.5,6.0,VTEX,6.7,1266249866.3473053,Technology Services,Information Technology Services,11.940298507462684
30.0,7.0,VSTO,29.21,1696275216.293156,Consumer Durables,Recreational Products,2.704553235193424
40.0,10.0,VST,37.87,13540507354.704683,Utilities,Electric Utilities,5.624504885133358
24.67,1.0,VSH,24.13,3338047874.2072563,Electronic Technology,Electronic Production Equipment,2.2378781599668573
75.67,9.0,VSEC,64.05,1008613853.8897576,Industrial Services,Engineering & Construction,18.142076502732248
24.56,4.0,VSCO,28.1876,2182705219.374432,Retail Trade,Apparel/Footwear Retail,-12.869488711348255
37.83,7.0,VSAT,26.73,3328079320.173018,Electronic Technology,Telecommunications Equipment,41.526374859708184
406.7,9.0,VRTX,404.36,104196778817.60518,Health Technology,Pharmaceuticals: Major,0.5786922544267422
213.0,7.0,VRTS,237.25,1704638594.524649,Finance,Investment Managers,-10.221285563751318
51.33,6.0,VRT,48.655,18559036775.41396,Electronic Technology,Electronic Production Equipment,5.4978933305929445
227.5,3.0,VRSN,205.09,20939689375.152405,Technology Services,Internet Software/Services,10.926910137013016
254.8,9.0,VRSK,236.19,34244374099.27041,Technology Services,Data Processing Services,7.879249756551935
22.33,7.0,VRRM,22.95,3816897724.9072847,Transportation,Other Transportation,-2.7015250544662353
26.0,2.0,VRNT,27.62,1740487223.3949945,Technology Services,Information Technology Services,-5.86531498913831
41.0,10.0,VRNS,45.36,4942110735.735347,Technology Services,Information Technology Services,-9.611992945326277
32.33,5.0,VRNA,17.0,1308617978.0,Health Technology,Pharmaceuticals: Major,90.17647058823528
17.4,5.0,VRE,15.98,1456177909.0,Finance,Real Estate Investment Trusts,8.886107634543167
38.38,7.0,VRDN,22.43,1179504935.1380436,Health Technology,Pharmaceuticals: Major,71.11012037449845
83.13,6.0,VOYA/PB,23.2,7730632172.0,Finance,Life/Health Insurance,258.31896551724134
83.13,6.0,VOYA,74.23,7754659812.534594,Finance,Life/Health Insurance,11.989761551933167
14.45,5.0,VOD,8.81,23700762360.344,Communications,Wireless Telecommunications,64.01816118047671
37.43,10.0,VNT,34.505,5325076802.72569,Transportation,Other Transportation,8.47703231415736
38.4,7.0,VNOM,31.935,5679774351.858693,Energy Minerals,Integrated Oil,20.244246124941288
23.8,1.0,VNO/PO,13.35,5622104575.0,Finance,Real Estate Investment Trusts,78.27715355805243
23.8,1.0,VNO/PN,15.45,5622104575.0,Finance,Real Estate Investment Trusts,54.04530744336571
23.8,1.0,VNO/PM,15.17,5622104575.0,Finance,Real Estate Investment Trusts,56.88859591298616
23.8,1.0,VNO/PL,15.67,5622104575.0,Finance,Real Estate Investment Trusts,51.88257817485642
23.8,1.0,VNO,30.13,5622104575.0,Finance,Real Estate Investment Trusts,-21.00896116827082
264.0,5.0,VMI,230.1,4806929289.190503,Producer Manufacturing,Metal Fabrication,14.73272490221643
245.3,7.0,VMC,223.57,29706505390.159668,Non-Energy Minerals,Construction Materials,9.719550923648082
,,VLYPP,19.885,5528679828.0,Finance,Major Banks,
,,VLYPO,23.7868,5528679828.0,Finance,Major Banks,
9.71,7.0,VLY,10.97,5569294555.845731,Finance,Major Banks,-11.485870556061984
88.43,6.0,VLTO,80.75,19889376493.827045,Technology Services,Information Technology Services,9.510835913312702
12.3,7.0,VLRS,9.29,1017080493.69196,Transportation,Airlines,32.40043057050594
148.57,9.0,VLO,133.57,45474298817.32467,Energy Minerals,Oil Refining/Marketing,11.230066631728683
34.0,9.0,VKTX,18.7,1870541454.813992,Health Technology,Pharmaceuticals: Major,81.81818181818183
11.0,6.0,VIV,10.91,17962757880.0908,Communications,Specialty Telecommunications,0.824931255728688
36.25,9.0,VIST,30.1,2900619249.667336,Energy Minerals,Oil & Gas Production,20.431893687707635
20.75,7.0,VIRT,20.68,3291771792.428294,Finance,Investment Banks/Brokers,0.33849129593810584
37.6,3.0,VIR,10.16,1366736313.4883718,Health Technology,Biotechnology,270.0787401574803
18.42,9.0,VIPS,16.94,9275992871.0,Retail Trade,Internet Retail,8.73671782762692
65.0,4.0,VICR,45.1051,2004934259.1962807,Electronic Technology,Electronic Components,44.107872502222584
34.45,10.0,VICI,31.505,32504998802.0,Finance,Real Estate Investment Trusts,9.347722583716884
10.1,7.0,VIAV,9.88,2197258361.0961146,Technology Services,Information Technology Services,2.2267206477732677
9.5,3.0,VFS,8.1535,19015830368.995502,Consumer Durables,Motor Vehicles,16.514380327466743
18.82,6.0,VFC,18.3,7116565740.827694,Consumer Non-Durables,Apparel/Footwear,2.841530054644806
17.79,2.0,VET,12.71,2080626999.23801,Energy Minerals,Oil & Gas Production,39.968528717545226
29.78,6.0,VERX,26.5924,4068275254.705734,Technology Services,Packaged Software,11.986883470465244
41.0,10.0,VERV,14.685,1153493026.9769342,Health Technology,Biotechnology,179.19645897173987
208.35,9.0,VEEV,188.085,30284630260.04467,Technology Services,Packaged Software,10.774383922162844
33.0,5.0,VECO,31.04,1748847559.6874394,Electronic Technology,Electronic Production Equipment,6.314432989690725
31.2,3.0,VCYT,28.49,2080900296.2502675,Health Technology,Medical Specialties,9.512109512109516
37.0,6.0,VCTR,34.34,2266077189.8672514,Finance,Investment Managers,7.7460687245195
42.13,2.0,VCEL,36.55,1744332102.7619717,Health Technology,Pharmaceuticals: Major,15.26675786593709
159.45,5.0,VC,128.26,3567064896.78,Producer Manufacturing,Auto Parts: OEM,24.317791985030407
23.75,8.0,VBTX,23.5147,1277375586.786232,Finance,Regional Banks,1.0006506568231732
17.58,8.0,VALE,15.895,67626705656.118,Non-Energy Minerals,Steel,10.600817867253847
99.75,5.0,VAL,69.02,5031224275.238345,Industrial Services,Contract Drilling,44.52332657200812
105.71,5.0,VAC,88.2,3132617505.371845,Consumer Services,Other Consumer Services,19.852607709750554
281.94,7.0,V,260.61,523849296059.2641,Commercial Services,Miscellaneous Commercial Services,8.184643720501892
,,UZF,17.87,3502000065.0,Communications,Wireless Telecommunications,
,,UZE,18.01,3502000065.0,Communications,Wireless Telecommunications,
,,UZD,19.3009,3502000065.0,Communications,Wireless Telecommunications,
5.5,7.0,UWMC,7.2,11489212939.776537,Finance,Finance/Rental/Leasing,-23.611111111111114
9.68,7.0,UUUU,7.855,1266634025.085984,Non-Energy Minerals,Other Metals/Minerals,23.233609166136212
17.1,9.0,UTZ,15.41,2164957257.380392,Consumer Non-Durables,Food: Specialty/Candy,10.966904607397801
285.36,4.0,UTHR,221.72,10419421806.676502,Health Technology,Pharmaceuticals: Major,28.70286848277107
,,UTG,26.37,1925560000.0,Miscellaneous,Investment Trusts/Mutual Funds,
103.33,4.0,USPH,94.77,1420321960.421506,Health Services,Medical/Nursing Services,9.032394217579405
38.0,7.0,USM,40.9182,3478047064.555413,Communications,Wireless Telecommunications,-7.131789765923229
49.88,6.0,USFD,45.07,11080528970.277246,Distribution Services,Food Distributors,10.672287552695812
44.53,10.0,USB/PS,19.76,67434206112.0,Finance,Major Banks,125.35425101214574
44.53,10.0,USB/PR,17.42,67434206112.0,Finance,Major Banks,155.62571756601605
44.53,10.0,USB/PQ,16.65,67434206112.0,Finance,Major Banks,167.4474474474475
44.53,10.0,USB/PP,23.53,67434206112.0,Finance,Major Banks,89.24776880577986
44.53,10.0,USB/PH,20.94,67434206112.0,Finance,Major Banks,112.65520534861508
44.53,10.0,USB/PA,852.0,67434206112.0,Finance,Major Banks,-94.77347417840376
44.53,10.0,USB,43.65,67963590320.68344,Finance,Major Banks,2.0160366552119187
23.5,2.0,USAC,24.585,2416686840.819063,Industrial Services,Oilfield Services/Equipment,-4.4132601179581075
,,USA,6.39,1738360000.0,Miscellaneous,Investment Trusts/Mutual Funds,
504.56,5.0,URI,573.675,38884527598.53179,Finance,Finance/Rental/Leasing,-12.04776223471477
39.0,7.0,URBN,36.18,3356937582.327896,Retail Trade,Apparel/Footwear Retail,7.79436152570481
16.33,8.0,UPWK,14.7875,2012719250.272512,Commercial Services,Personnel Services,10.431107354184268
22.5,1.0,UPST,46.01,3913487409.371429,Technology Services,Internet Software/Services,-51.0975874809824
167.65,7.0,UPS,158.5,135030213884.12764,Transportation,Air Freight/Couriers,5.772870662460571
36.33,6.0,UPBD,33.675,1828379264.475664,Finance,Finance/Rental/Leasing,7.884187082405349
247.81,6.0,UNP,243.6,148497944832.27454,Transportation,Railroads,1.728243021346473
,,UNMA,24.88,8732193349.0,Finance,Multi-Line Insurance,
55.75,4.0,UNM,45.04,8784855672.078623,Finance,Multi-Line Insurance,23.77886323268206
5.25,4.0,UNIT,5.49,1303149696.0,Finance,Real Estate Investment Trusts,-4.371584699453556
589.75,9.0,UNH,520.3294,481265827255.5642,Health Services,Managed Health Care,13.341663953641682
171.25,5.0,UNF,181.54,3267602855.0382185,Consumer Services,Other Consumer Services,-5.668172303624541
10.2,6.0,UMC,7.995,19809619542.26816,Electronic Technology,Semiconductors,27.579737335834885
75.4,5.0,UMBF,83.8112,4067424268.7488728,Finance,Major Banks,-10.035890191287077
537.2,6.0,ULTA,475.705,23100955936.38021,Retail Trade,Specialty Stores,12.927129208227802
6.35,4.0,ULCC,5.47,1209218569.1900368,Transportation,Airlines,16.08775137111517
51.0,5.0,UL,48.24,119791040770.39296,Consumer Non-Durables,Household/Personal Care,5.721393034825866
123.33,1.0,UI,139.16,8411953950.949956,Electronic Technology,Telecommunications Equipment,-11.37539522851394
154.2,9.0,UHS,152.1,9451540560.669493,Health Services,Hospital/Nursing Management,1.3806706114398386
,,UHAL.B,67.95,13354362001.985,Finance,Finance/Rental/Leasing,
4.6,7.0,UGP,5.415,5853161324.7016,Retail Trade,Specialty Stores,-15.050784856879048
,,UGIC,57.0,4975531139.0,Distribution Services,Wholesale Distributors,
29.67,6.0,UGI,23.97,5021620269.550736,Distribution Services,Wholesale Distributors,23.779724655819784
188.0,6.0,UFPT,173.0,1321514440.1274254,Process Industries,Industrial Specialties,8.670520231213873
112.75,8.0,UFPI,125.11,7733366723.804049,Non-Energy Minerals,Forest Products,-9.879306210534729
7.5,7.0,UEC,6.69,2629034292.4871016,Non-Energy Minerals,Other Metals/Minerals,12.107623318385643
18.5,6.0,UE,18.64,2176386002.0,Finance,Real Estate Investment Trusts,-0.7510729613733936
39.0,6.0,UDR,37.57,12262440326.0,Finance,Real Estate Investment Trusts,3.8062283737024214
14.71,6.0,UDMY,14.99,2298408287.8221025,Technology Services,Packaged Software,-1.8679119412941918
36.0,3.0,UCTT,33.6,1506314059.9699068,Producer Manufacturing,Industrial Machinery,7.142857142857138
,,UCBIO,23.1,3493248491.0,Finance,Regional Banks,
28.33,6.0,UCBI,29.71,3534891439.632493,Finance,Regional Banks,-4.644900706832725
31.5,7.0,UBSI,38.115,5142971575.272233,Finance,Regional Banks,-17.35537190082645
31.55,8.0,UBS,30.84,98849419449.4924,Finance,Investment Managers,2.3022049286640756
64.48,8.0,UBER,61.63,126825796160.01906,Transportation,Other Transportation,4.624371247768945
59.6,9.0,UAL,42.5,13940719136.331612,Transportation,Airlines,40.235294117647065
9.61,8.0,UAA,8.875,3789951300.660022,Consumer Non-Durables,Apparel/Footwear,8.281690140845065
30.64,4.0,U,38.2,14516727106.361118,Technology Services,Packaged Software,-19.79057591623037
475.45,8.0,TYL,415.17,17488698497.746033,Technology Services,Data Processing Services,14.51935351783606
,,TY,28.65,1529220000.0,Miscellaneous,Investment Trusts/Mutual Funds,
87.25,10.0,TXT,80.46,15770598237.192207,Electronic Technology,Aerospace & Defense,8.438975888640327
112.05,6.0,TXRH,119.42,7975240863.205625,Consumer Services,Restaurants,-6.171495561882436
163.94,5.0,TXN,167.955,152537407394.1836,Electronic Technology,Semiconductors,-2.3905212705784376
57.82,7.0,TXG,56.81,6715430391.27769,Health Technology,Biotechnology,1.7778560112656188
49.63,9.0,TX,43.05,8403931947.999999,Non-Energy Minerals,Steel,15.28455284552847
29.14,7.0,TWST,37.17,2143734381.4304671,Health Technology,Biotechnology,-21.603443637341943
13.7,7.0,TWO/PC,22.24,1365867790.0,Finance,Real Estate Investment Trusts,-38.399280575539564
13.7,7.0,TWO/PB,22.48,1365867790.0,Finance,Real Estate Investment Trusts,-39.05693950177936
13.7,7.0,TWO/PA,22.91,1365867790.0,Finance,Real Estate Investment Trusts,-40.20078568310782
13.7,7.0,TWO,14.33,1365867790.0,Finance,Real Estate Investment Trusts,-4.39637124912771
72.0,8.0,TWLO,76.55,13858830915.32148,Technology Services,Packaged Software,-5.943827563683863
5.42,1.0,TWKS,4.87,1550732335.6185567,Commercial Services,Miscellaneous Commercial Services,11.293634496919914
98.67,6.0,TW,91.185,21404717272.313244,Finance,Investment Banks/Brokers,8.208586938641224
5.85,2.0,TV,3.445,1909762329.9840004,Communications,Major Telecommunications,69.81132075471697
2.7,5.0,TUYA,2.04,1222497351.8079998,Technology Services,Packaged Software,32.352941176470594
20.33,8.0,TU,17.77,25855348991.06394,Communications,Wireless Telecommunications,14.40630275745638
168.89,9.0,TTWO,160.38,27275445906.73696,Technology Services,Packaged Software,5.306147898740486
17.75,6.0,TTMI,15.68,1603195642.598726,Electronic Technology,Electronic Components,13.2015306122449
186.0,4.0,TTEK,165.51,8813021991.41814,Industrial Services,Engineering & Construction,12.37991662135219
23.8,7.0,TTEC,21.91,1039067909.9815838,Technology Services,Information Technology Services,8.626198083067095
74.39,9.0,TTE,68.86,160195045436.59244,Energy Minerals,Integrated Oil,8.030787104269534
83.27,10.0,TTD,74.7,36625194960.23567,Technology Services,Packaged Software,11.472556894243631
100.33,9.0,TTC,99.3,10314709213.978504,Producer Manufacturing,Trucks/Construction/Farm Machinery,1.0372608257804645
233.38,7.0,TT,244.04,55533006831.95744,Producer Manufacturing,Industrial Machinery,-4.368136371086705
48.17,6.0,TSN,52.06,18129317546.16686,Consumer Non-Durables,Food: Meat/Fish/Dairy,-7.472147522089897
112.0,7.0,TSM,103.01,478869597468.2652,Electronic Technology,Semiconductors,8.727308028346757
21.88,10.0,TSLX,21.32,1866491451.4355829,Finance,Investment Managers,2.626641651031889
243.59,6.0,TSLA,256.515,815441019514.2389,Consumer Durables,Motor Vehicles,-5.0386916944428135
34.0,7.0,TSEM,30.76,3387383445.866841,Electronic Technology,Semiconductors,10.53315994798439
216.9,9.0,TSCO,213.905,23126168560.28066,Retail Trade,Specialty Stores,1.400154274093642
43.4,8.0,TS,35.41,20756024910.16929,Non-Energy Minerals,Steel,22.564247387743585
190.6,7.0,TRV,186.26,42541685068.50838,Finance,Multi-Line Insurance,2.3300762375174506
37.67,6.0,TRUP,31.91,1325706715.6950445,Finance,Multi-Line Insurance,18.05076778439361
68.64,6.0,TRU,68.57,13282008373.702454,Commercial Services,Financial Publishing/Services,0.10208546011376315
40.0,4.0,TRS,26.66,1104108478.7373698,Producer Manufacturing,Miscellaneous Manufacturing,50.037509377344335
39.1,10.0,TRP,40.015,41495554400.53287,Industrial Services,Oil & Gas Pipelines,-2.2866425090591007
15.2,8.0,TROX,14.13,2215495716.7275324,Process Industries,Chemicals: Specialty,7.572540693559791
94.13,7.0,TROW,108.2379,24187958189.83493,Finance,Investment Managers,-13.034159014541117
63.9,5.0,TRNO,63.55,5373335345.0,Finance,Real Estate Investment Trusts,0.5507474429583028
30.0,5.0,TRN,26.63,2180237841.941199,Producer Manufacturing,Trucks/Construction/Farm Machinery,12.65490048817124
26.0,6.0,TRMK,27.4,1673330044.4169097,Finance,Regional Banks,-5.109489051094886
39.0,9.0,TRMD,31.884,2733489277.276568,Transportation,Marine Shipping,22.31840421528039
56.67,8.0,TRMB,52.79,13132439797.283422,Technology Services,Packaged Software,7.34987687061944
20.26,8.0,TRIP,21.19,2923964229.583955,Consumer Services,Other Consumer Services,-4.388862671071259
139.3,10.0,TRI,142.99,65103908382.61621,Technology Services,Internet Software/Services,-2.5806000419609747
106.85,8.0,TRGP,87.365,19480263534.70256,Utilities,Gas Distributors,22.302981743261032
78.23,7.0,TREX,83.44,9061198997.468924,Non-Energy Minerals,Forest Products,-6.2440076701821585
49.67,9.0,TPX,50.5027,8700318558.933506,Consumer Durables,Home Furnishings,-1.6488227362101344
41.14,9.0,TPR,37.149,8514046017.805088,Retail Trade,Apparel/Footwear Retail,10.743223236157096
33.6,7.0,TPH,35.32,3427881934.4690094,Consumer Durables,Homebuilding,-4.869762174405433
35.67,9.0,TPG,43.705,13515733495.393774,Finance,Investment Managers,-18.384624184875864
27.0,3.0,TOWN,30.35,2207181773.5286283,Finance,Regional Banks,-11.037891268533777
19.92,4.0,TOST,18.44,9961401123.549236,Technology Services,Packaged Software,8.02603036876356
104.75,7.0,TOL,103.7,11145571881.466318,Consumer Durables,Homebuilding,1.0125361620057831
45.43,4.0,TNL,40.425,2927581334.661542,Consumer Services,Hotels/Resorts/Cruise lines,12.380952380952387
64.33,7.0,TNK,53.64,1826959980.1881733,Transportation,Marine Shipping,19.929157345264723
17.33,9.0,TNGX,10.11,1031115837.1131498,Health Technology,Biotechnology,71.41444114737882
117.67,10.0,TNET,119.585,6040032991.312431,Commercial Services,Miscellaneous Commercial Services,-1.6013714094577014
29.2,8.0,TNDM,29.6,1930207205.6948235,Health Technology,Medical Specialties,-1.3513513513513584
100.0,5.0,TNC,91.57,1710547741.4034913,Producer Manufacturing,Industrial Machinery,9.20607185759529
187.38,5.0,TMUS,155.16,179438648728.8099,Communications,Wireless Telecommunications,20.765661252900234
547.8,6.0,TMO,529.375,204535843015.1419,Health Technology,Medical Specialties,3.480519480519472
54.33,7.0,TMHC,53.635,5763002313.460464,Consumer Durables,Homebuilding,1.2957956558217587
8.91,5.0,TME,8.295,14446706284.032,Technology Services,Internet Software/Services,7.414104882459315
86.8,4.0,TMDX,79.6201,2599412854.881558,Health Technology,Medical Specialties,9.017697792391624
2.34,5.0,TLRY,2.0594,1503958279.4875867,Process Industries,Agricultural Commodities/Milling,13.62532776536854
83.5,9.0,TKR,79.715,5624004310.779344,Producer Manufacturing,Industrial Machinery,4.748165339020256
105.0,3.0,TKO,79.59,6531471291.320045,Consumer Services,Movies/Entertainment,31.926121372031655
102.31,7.0,TJX,91.895,104730603728.49568,Retail Trade,Apparel/Footwear Retail,11.333587246313735
10.14,2.0,TIXT,8.51,2328899416.464,Technology Services,Information Technology Services,19.153936545240903
12.57,8.0,TIMB,18.25,8906578795.917599,Communications,Wireless Telecommunications,-31.123287671232877
17.5,7.0,TIGO,17.94,3078695487.9366,Communications,Wireless Telecommunications,-2.452619843924199
43.0,3.0,THS,40.725,2252092545.463284,Consumer Non-Durables,Food: Specialty/Candy,5.586249232658068
58.5,1.0,THRM,52.175,1711146710.3629885,Producer Manufacturing,Auto Parts: OEM,12.122664111164356
104.33,5.0,THO,118.87,6338545070.078804,Consumer Durables,Recreational Products,-12.231849920080766
134.8,7.0,THG,121.01,4327611952.530838,Finance,Property/Casualty Insurance,11.395752417155611
80.89,7.0,THC,76.235,7741816588.387126,Health Services,Hospital/Nursing Management,6.10611923657113
23.5,3.0,TGTX,17.4312,2639259326.5286064,Health Technology,Pharmaceuticals: Major,34.815732709165175
151.48,6.0,TGT,139.975,64621108778.75494,Retail Trade,Specialty Stores,8.219324879442755
18.67,6.0,TGNA,15.46,3045124349.5836043,Consumer Services,Broadcasting,20.763260025873226
51.25,8.0,TGLS,44.24,2109132016.7354016,Producer Manufacturing,Building Products,15.845388788426757
14.58,9.0,TGI,16.5,1268122872.0110362,Electronic Technology,Aerospace & Defense,-11.636363636363637
50.0,6.0,TGH/PB,24.45,2010708136.0,Finance,Finance/Rental/Leasing,104.49897750511248
50.0,6.0,TGH/PA,24.83,2010708136.0,Finance,Finance/Rental/Leasing,101.3693113169553
50.0,6.0,TGH,49.28,2013159222.715969,Finance,Finance/Rental/Leasing,1.4610389610389587
252.71,8.0,TFX,253.47,11911230282.45436,Health Technology,Medical Specialties,-0.29983824515721424
14.0,4.0,TFSL,14.84,4160530321.721997,Finance,Savings Banks,-5.660377358490565
17.3,6.0,TFPM,13.7,2761505614.665924,Non-Energy Minerals,Precious Metals,26.27737226277373
,,TFINP,21.5,1819548590.0,Finance,Savings Banks,
62.67,4.0,TFIN,78.62,1831194446.310804,Finance,Savings Banks,-20.287458661918087
140.76,10.0,TFII,126.445,10865760310.626438,Transportation,Trucking,11.321127763059037
35.9,10.0,TFC/PR,19.93,48665550873.0,Finance,Regional Banks,80.13045659809333
35.9,10.0,TFC/PO,22.3,48665550873.0,Finance,Regional Banks,60.986547085201785
35.9,10.0,TFC/PI,21.7333,48665550873.0,Finance,Regional Banks,65.1843024299117
35.9,10.0,TFC,36.81,49092324681.69717,Finance,Regional Banks,-2.472154305895147
61.88,5.0,TEX,57.88,3895324249.0,Producer Manufacturing,Trucks/Construction/Farm Machinery,6.91085003455425
11.83,10.0,TEVA,10.655,11850910866.9698,Health Technology,Pharmaceuticals: Generic,11.027686532144541
108.92,7.0,TER,107.4,16419175940.855614,Electronic Technology,Electronic Production Equipment,1.4152700186219702
5.7,4.0,TEO,7.8664,4154283476.912272,Communications,Major Telecommunications,-27.539916607342615
50.79,2.0,TENB,46.55,5443321012.397528,Technology Services,Packaged Software,9.10848549946295
142.5,6.0,TEL,141.28,43906896284.09265,Electronic Technology,Semiconductors,0.8635334088335213
3.63,6.0,TEF,3.96,22936676752.08228,Communications,Specialty Telecommunications,-8.333333333333336
48.79,6.0,TECK,42.71,22200776990.53009,Energy Minerals,Coal,14.235542027628185
79.5,8.0,TECH,78.31,12384756089.935284,Health Technology,Biotechnology,1.5196015834503864
212.65,4.0,TEAM,247.79,64201693964.37064,Technology Services,Packaged Software,-14.181363251140073
480.5,3.0,TDY,424.615,20035329202.1839,Electronic Technology,Aerospace & Defense,13.16133438526665
90.0,10.0,TDW,71.36,3728655707.471529,Transportation,Marine Shipping,26.121076233183857
23.44,2.0,TDOC,21.38,3539615444.734022,Health Services,Medical/Nursing Services,9.635173058933594
59.11,10.0,TDC,43.97,4300266178.796683,Technology Services,Packaged Software,34.432567659768026
67.72,6.0,TD,64.38,115331768840.95392,Finance,Major Banks,5.187946567256918
50.39,4.0,TCOM,34.15,22559399460.992,Consumer Services,Other Consumer Services,47.554904831625194
9.55,8.0,TCN,9.08,2478785094.493724,Finance,Real Estate Development,5.1762114537445
40.5,5.0,TCBK,43.57,1449491194.9119833,Finance,Regional Banks,-7.046132660087216
,,TCBIO,18.99,3041135224.0,Finance,Major Banks,
63.0,4.0,TCBI,63.69,3058422586.7134066,Finance,Major Banks,-1.083372585963256
6.0,7.0,TBLA,4.08,1401227833.223301,Technology Services,Internet Software/Services,47.05882352941176
,,TBC,24.75,117903828486.0,Communications,Wireless Telecommunications,
50.0,8.0,TBBK,40.45,2170374465.153481,Finance,Regional Banks,23.609394313967854
,,TBB,23.6,117903828486.0,Communications,Wireless Telecommunications,
13.57,6.0,TASK,12.5635,1122167668.6270545,Commercial Services,Miscellaneous Commercial Services,8.011302582878983
,,TAP.A,64.78,14096469506.158142,Consumer Non-Durables,Beverages: Alcoholic,
66.07,6.0,TAP,61.34,13233103122.042597,Consumer Non-Durables,Beverages: Alcoholic,7.711118356700341
21.33,8.0,TALO,14.5,1799165283.8121936,Energy Minerals,Oil & Gas Production,47.10344827586205
11.3,9.0,TAL,11.75,8000161677.0,Commercial Services,Miscellaneous Commercial Services,-3.829787234042547
16.85,4.0,TAK,14.06,44263309709.47441,Health Technology,Pharmaceuticals: Major,19.843527738264587
11.98,10.0,TAC,8.28,2565684321.271719,Utilities,Electric Utilities,44.68599033816427
20.27,6.0,T/PC,19.858,117903828486.0,Communications,Wireless Telecommunications,2.074730587168894
20.27,6.0,T/PA,21.35,117903828486.0,Communications,Wireless Telecommunications,-5.05854800936769
20.27,6.0,T,16.58,118547330278.82835,Communications,Wireless Telecommunications,22.255729794933664
79.69,10.0,SYY,73.905,37275610471.89739,Distribution Services,Food Distributors,7.827616534740541
111.0,7.0,SYNA,116.91,4582865268.517365,Electronic Technology,Semiconductors,-5.055170644085191
56.44,9.0,SYM,53.56,29845707882.549885,Producer Manufacturing,Industrial Machinery,5.377147124719931
324.69,9.0,SYK,298.11,113263367805.22691,Health Technology,Medical Specialties,8.916171882862024
37.13,9.0,SYF/PA,17.15,15745256432.0,Finance,Finance/Rental/Leasing,116.50145772594756
37.13,9.0,SYF,38.28,15840431438.02786,Finance,Finance/Rental/Leasing,-3.0041797283176557
47.0,4.0,SYBT,50.59,1483394650.8011432,Finance,Regional Banks,-7.096264083811036
70.0,2.0,SXT,66.28,2800297292.894075,Consumer Non-Durables,Food: Specialty/Candy,5.612552806276401
176.67,7.0,SXI,155.77,1853597340.5482285,Electronic Technology,Electronic Equipment/Instruments,13.41721769275212
62.0,9.0,SWX,63.73,4558041833.402857,Utilities,Gas Distributors,-2.714577122234422
